Código Establecimiento,Nombre Establecimiento,Dependencia Establecimiento,Nombre Región,Nombre Comuna,Área Geográfica,Niños con Desnutrición,Prevalencia Desnutrición niños,Niñas con Desnutrición,Prevalencia Desnutrición niñas,Niños con Bajo Peso,Prevalencia Bajo Peso niños,Niñas con Bajo Peso,Prevalencia Bajo Peso niñas,Niños con Peso Normal,Prevalencia Peso Normal niños,Niñas con Peso Normal,Prevalencia Peso Normal niñas,Niños con Sobrepeso,Prevalencia Sobrepeso niños,Niñas con Sobrepeso,Prevalencia Sobrepeso niñas,Niños con Obesidad,Prevalencia Obesidad niños,Niñas con Obesidad,Prevalencia Obesidad niñas,Niños con Retraso en Talla,Prevalencia Retraso en talla niños,Niñas con Retraso en talla,Prevalencia Retraso en talla niñas,Total Niños,Total Niñas
22084,LICEO POLITECNICO ANTULAFKEN,MUNICIPAL,Los Lagos,SAN JUAN DE LA COSTA,RURAL,0,"0,00",0,"0,00",0,"0,00",0,"0,00",3,"0,60",3,"0,33",1,"0,20",4,"0,44",1,"0,20",2,"0,22",1,"0,20",2,"0,22",5,9
7441,COLEGIO QUILACAHUIN,PARTICULAR SUBVENCIONADO,Los Lagos,SAN PABLO,RURAL,0,"0,00",0,"0,00",0,"0,00",1,"0,07",8,"0,53",7,"0,50",3,"0,20",4,"0,29",4,"0,27",2,"0,14",0,"0,00",0,"0,00",15,14
22113,LICEO FRAY PABLO DE ROYO,MUNICIPAL,Los Lagos,SAN PABLO,URBANO,0,"0,00",0,"0,00",0,"0,00",0,"0,00",10,"0,50",14,"0,28",3,"0,15",21,"0,42",7,"0,35",15,"0,30",0,"0,00",2,"0,04",20,50
8309,ESCUELA RURAL AYACARA,MUNICIPAL,Los Lagos,CHAITÉN,RURAL,0,"0,00",0,"0,00",0,"0,00",0,"0,00",8,"0,50",8,"0,62",5,"0,31",4,"0,31",3,"0,19",1,"0,08",1,"0,06",0,"0,00",16,13
22083,ESCUELA BASICA ALMIRANTE JUAN JOSE LATORRE,MUNICIPAL,Los Lagos,CHAITÉN,URBANO,0,"0,00",0,"0,00",0,"0,00",0,"0,00",7,"0,54",4,"0,33",2,"0,15",2,"0,17",4,"0,31",6,"0,50",0,"0,00",0,"0,00",13,12
8331,ESCUELA FUTALEUFU,MUNICIPAL,Los Lagos,FUTALEUFÚ,URBANO,0,"0,00",0,"0,00",1,"0,05",2,"0,09",11,"0,52",14,"0,64",6,"0,29",6,"0,27",3,"0,14",0,"0,00",0,"0,00",0,"0,00",21,22
8310,COLEGIO MAURICIO HITCHCOCK,MUNICIPAL,Los Lagos,HUALAIHUÉ,RURAL,0,"0,00",0,"0,00",1,"0,06",1,"0,05",12,"0,71",10,"0,50",3,"0,18",8,"0,40",1,"0,06",1,"0,05",0,"0,00",1,"0,05",17,20
22027,LICEO HORNOPIREN,MUNICIPAL,Los Lagos,HUALAIHUÉ,RURAL,0,"0,00",0,"0,00",1,"0,04",0,"0,00",15,"0,56",15,"0,58",10,"0,37",9,"0,35",1,"0,04",2,"0,08",3,"0,11",1,"0,04",27,26
22641,COLEGIO SAGRADA FAMILIA,PARTICULAR SUBVENCIONADO,Los Lagos,HUALAIHUÉ,URBANO,0,"0,00",0,"0,00",0,"0,00",0,"0,00",4,"0,36",5,"0,56",5,"0,45",3,"0,33",2,"0,18",1,"0,11",0,"0,00",0,"0,00",11,9
8339,ESCUELA ROBERTO WHITE GESELL,MUNICIPAL,Los Lagos,PALENA,URBANO,0,"0,00",0,"0,00",0,"0,00",0,"0,00",7,"0,70",9,"0,43",2,"0,20",12,"0,57",1,"0,10",0,"0,00",0,"0,00",1,"0,05",10,21
8345,LICEO JOSEFINA AGUIRRE MONTENEGRO,MUNICIPAL,Aysén,COYHAIQUE,URBANO,0,"0,00",0,"0,00",0,"0,00",1,"0,03",13,"0,57",21,"0,60",9,"0,39",11,"0,31",1,"0,04",2,"0,06",1,"0,04",3,"0,09",23,35
8352,LICEO REPUBLICA ARGENTINA,MUNICIPAL,Aysén,COYHAIQUE,URBANO,0,"0,00",0,"0,00",3,"0,08",0,"0,00",24,"0,65",10,"0,48",5,"0,14",8,"0,38",5,"0,14",3,"0,14",3,"0,08",3,"0,14",37,21
8365,LICEO SAN FELIPE BENICIO DE COYHAIQUE,PARTICULAR SUBVENCIONADO,Aysén,COYHAIQUE,URBANO,1,"0,01",0,"0,00",3,"0,04",3,"0,03",46,"0,55",71,"0,75",26,"0,31",18,"0,19",7,"0,08",3,"0,03",0,"0,00",1,"0,01",83,95
8367,COLEGIO MATER DEI DE COYHAIQUE,PARTICULAR SUBVENCIONADO,Aysén,COYHAIQUE,URBANO,0,"0,00",0,"0,00",3,"0,10",2,"0,07",16,"0,53",17,"0,63",9,"0,30",5,"0,19",2,"0,07",3,"0,11",1,"0,03",0,"0,00",30,27
8369,ESCUELA AGRICOLA DE LA PATAGONIA,PARTICULAR SUBVENCIONADO,Aysén,COYHAIQUE,URBANO,0,"0,00",0,"0,00",2,"0,04",0,"0,00",20,"0,41",5,"0,42",18,"0,37",5,"0,42",9,"0,18",2,"0,17",0,"0,00",0,"0,00",49,12
11608,LICEO TECNICO PROFESIONAL JUAN PABLO II,PARTICULAR SUBVENCIONADO,Aysén,COYHAIQUE,URBANO,1,"0,01",0,"0,00",2,"0,02",5,"0,05",44,"0,50",48,"0,49",32,"0,36",29,"0,30",9,"0,10",16,"0,16",3,"0,03",5,"0,05",88,98
24206,CENTRO INTEGRAL DE EDUCACIÓN ALBORADA,PARTICULAR SUBVENCIONADO,Aysén,COYHAIQUE,URBANO,0,"0,00",0,"0,00",1,"0,05",0,"0,00",12,"0,57",13,"0,45",5,"0,24",10,"0,34",3,"0,14",6,"0,21",1,"0,05",1,"0,03",21,29
24224,COLEGIO ANTOINE DE SAINT EXUPERY,PARTICULAR SUBVENCIONADO,Aysén,COYHAIQUE,URBANO,1,"0,02",0,"0,00",1,"0,02",1,"0,03",23,"0,55",20,"0,56",8,"0,19",12,"0,33",9,"0,21",3,"0,08",1,"0,02",1,"0,03",42,36
24231,COLEGIO DIEGO PORTALES,PARTICULAR SUBVENCIONADO,Aysén,COYHAIQUE,URBANO,2,"0,06",0,"0,00",3,"0,09",0,"0,00",18,"0,55",12,"0,75",5,"0,15",3,"0,19",5,"0,15",1,"0,06",0,"0,00",0,"0,00",33,16
24233,ESCUELA FRANCISCO XAVIER BUTINA,PARTICULAR SUBVENCIONADO,Aysén,COYHAIQUE,URBANO,0,"0,00",0,"0,00",0,"0,00",0,"0,00",4,"0,50",1,"0,50",3,"0,38",1,"0,50",1,"0,13",0,"0,00",2,"0,25",0,"0,00",8,2
24240,LICEO BICENTENARIO ALTOS DEL MACKAY,MUNICIPAL,Aysén,COYHAIQUE,URBANO,0,"0,00",0,"0,00",0,"0,00",3,"0,11",18,"0,67",18,"0,67",8,"0,30",6,"0,22",1,"0,04",0,"0,00",0,"0,00",0,"0,00",27,27
8375,LICEO POLITECNICO DE AYSEN,MUNICIPAL,Aysén,AYSÉN,URBANO,0,"0,00",0,"0,00",1,"0,02",1,"0,02",24,"0,45",11,"0,27",13,"0,25",17,"0,41",15,"0,28",12,"0,29",4,"0,08",6,"0,15",53,41
24203,LICEO RAUL BROUSSAIN CAMPINO,MUNICIPAL,Aysén,AYSÉN,URBANO,0,"0,00",0,"0,00",0,"0,00",0,"0,00",10,"0,34",14,"0,50",10,"0,34",6,"0,21",9,"0,31",8,"0,29",3,"0,10",1,"0,04",29,28
24207,LICEO SAN JOSE U.R.,PARTICULAR SUBVENCIONADO,Aysén,AYSÉN,URBANO,0,"0,00",0,"0,00",0,"0,00",1,"0,02",17,"0,55",22,"0,54",10,"0,32",11,"0,27",4,"0,13",7,"0,17",0,"0,00",1,"0,02",31,41
24209,COLEGIO SAGRADA FAMILIA,PARTICULAR SUBVENCIONADO,Aysén,AYSÉN,URBANO,0,"0,00",0,"0,00",0,"0,00",0,"0,00",3,"0,19",16,"0,84",13,"0,81",3,"0,16",0,"0,00",0,"0,00",2,"0,13",0,"0,00",16,19
24213,COLEGIO SANTA TERESA DE LOS ANDES,PARTICULAR SUBVENCIONADO,Aysén,AYSÉN,URBANO,0,"0,00",0,"0,00",0,"0,00",1,"0,06",7,"0,78",13,"0,76",2,"0,22",2,"0,12",0,"0,00",1,"0,06",1,"0,11",1,"0,06",9,17
24230,COLEGIO KALEM,PARTICULAR SUBVENCIONADO,Aysén,AYSÉN,URBANO,0,"0,00",0,"0,00",1,"0,05",0,"0,00",8,"0,40",3,"0,19",9,"0,45",10,"0,63",2,"0,10",3,"0,19",0,"0,00",1,"0,06",20,16
8391,ESCUELA EUSEBIO IBAR SCHEPELER,MUNICIPAL,Aysén,CISNES,RURAL,0,"0,00",0,"0,00",0,"0,00",0,"0,00",3,"0,33",4,"0,31",3,"0,33",8,"0,62",3,"0,33",1,"0,08",1,"0,11",0,"0,00",9,13
24204,LICEO ARTURO PRAT CHACON,MUNICIPAL,Aysén,CISNES,URBANO,0,"0,00",0,"0,00",1,"0,05",0,"0,00",5,"0,24",11,"0,52",12,"0,57",7,"0,33",3,"0,14",3,"0,14",0,"0,00",0,"0,00",21,21
8392,ESCUELA DE MELINKA,MUNICIPAL,Aysén,GUAITECAS,RURAL,0,"0,00",0,"0,00",0,"0,00",1,"0,08",6,"0,55",4,"0,31",3,"0,27",1,"0,08",2,"0,18",7,"0,54",0,"0,00",1,"0,08",11,13
24201,LICEO AUSTRAL LORD COCHRANE,MUNICIPAL,Aysén,COCHRANE,URBANO,0,"0,00",0,"0,00",0,"0,00",1,"0,05",11,"0,48",12,"0,57",8,"0,35",5,"0,24",4,"0,17",3,"0,14",1,"0,04",3,"0,14",23,21
8394,LICEO LUISA RABANAL DE PALMA,MUNICIPAL,Aysén,CHILE CHICO,URBANO,0,"0,00",0,"0,00",1,"0,03",0,"0,00",16,"0,50",15,"0,71",6,"0,19",3,"0,14",9,"0,28",3,"0,14",0,"0,00",1,"0,05",32,21
8403,ESCUELA RURAL CERRO CASTILLO,MUNICIPAL,Aysén,RÍO IBÁÑEZ,RURAL,0,"0,00",0,"0,00",0,"0,00",0,"0,00",11,"0,79",2,"0,20",3,"0,21",7,"0,70",0,"0,00",1,"0,10",0,"0,00",0,"0,00",14,10
8424,INSTIT.SUPERIOR DE COMERCIO JOSE MENENDEZ,MUNICIPAL,Magallanes y Antártica Ch.,PUNTA ARENAS,URBANO,1,"0,02",0,"0,00",4,"0,07",4,"0,05",29,"0,51",45,"0,62",17,"0,30",21,"0,29",6,"0,11",3,"0,04",2,"0,04",0,"0,00",57,73
8425,LICEO POLIVALENTE MARIA BEHETY DE MENENDEZ,MUNICIPAL,Magallanes y Antártica Ch.,PUNTA ARENAS,URBANO,0,"0,00",1,"0,01",0,"0,00",0,"0,00",17,"0,52",52,"0,46",12,"0,36",42,"0,37",4,"0,12",19,"0,17",2,"0,06",2,"0,02",33,114
8427,LICEO INDUSTRIAL ARMANDO QUEZADA ACHARAN,MUNICIPAL,Magallanes y Antártica Ch.,PUNTA ARENAS,URBANO,0,"0,00",1,"0,08",2,"0,02",0,"0,00",46,"0,38",4,"0,31",39,"0,32",4,"0,31",35,"0,29",4,"0,31",7,"0,06",3,"0,23",122,13
8429,LICEO LUIS ALBERTO BARRERA,MUNICIPAL,Magallanes y Antártica Ch.,PUNTA ARENAS,URBANO,1,"0,01",0,"0,00",1,"0,01",4,"0,04",23,"0,34",47,"0,52",31,"0,46",26,"0,29",12,"0,18",13,"0,14",1,"0,01",2,"0,02",68,90
8430,LICEO POLIVALENTE SARA BRAUN,MUNICIPAL,Magallanes y Antártica Ch.,PUNTA ARENAS,URBANO,0,"0,00",0,"0,00",0,"0,00",1,"0,02",20,"0,42",31,"0,50",17,"0,35",15,"0,24",11,"0,23",15,"0,24",2,"0,04",12,"0,19",48,62
8454,INSTITUTO DON BOSCO,PARTICULAR SUBVENCIONADO,Magallanes y Antártica Ch.,PUNTA ARENAS,URBANO,0,"0,00",0,0,1,"0,01",0,0,64,"0,38",0,0,62,"0,37",0,0,41,"0,24",0,0,3,"0,02",0,0,168,0
8455,LICEO MARIA AUXILIADORA,PARTICULAR SUBVENCIONADO,Magallanes y Antártica Ch.,PUNTA ARENAS,URBANO,0,0,1,"0,01",0,0,2,"0,02",0,0,28,"0,34",0,0,36,"0,44",0,0,15,"0,18",0,0,2,"0,02",0,82
8457,INSTITUTO SAGRADA FAMILIA,PARTICULAR SUBVENCIONADO,Magallanes y Antártica Ch.,PUNTA ARENAS,URBANO,0,0,0,"0,00",0,0,2,"0,02",0,0,36,"0,43",0,0,38,"0,45",0,0,8,"0,10",0,0,2,"0,02",0,84
11678,LICEO ADVENTISTA,PARTICULAR SUBVENCIONADO,Magallanes y Antártica Ch.,PUNTA ARENAS,URBANO,0,"0,00",0,"0,00",1,"0,09",1,"0,06",2,"0,18",9,"0,50",1,"0,09",6,"0,33",7,"0,64",2,"0,11",0,"0,00",1,"0,06",11,18
11680,COLEGIO CHARLES DARWIN,PARTICULAR SUBVENCIONADO,Magallanes y Antártica Ch.,PUNTA ARENAS,URBANO,0,"0,00",0,"0,00",0,"0,00",1,"0,06",8,"0,57",9,"0,56",6,"0,43",5,"0,31",0,"0,00",1,"0,06",0,"0,00",1,"0,06",14,16
24303,LICEO NOBELIUS,PARTICULAR SUBVENCIONADO,Magallanes y Antártica Ch.,PUNTA ARENAS,URBANO,0,"0,00",0,"0,00",2,"0,11",0,"0,00",16,"0,84",33,"0,89",1,"0,05",2,"0,05",0,"0,00",2,"0,05",0,"0,00",0,"0,00",19,37
24305,COLEGIO PIERRE FAURE,PARTICULAR SUBVENCIONADO,Magallanes y Antártica Ch.,PUNTA ARENAS,URBANO,0,"0,00",0,"0,00",0,"0,00",0,"0,00",6,"0,43",5,"0,36",3,"0,21",8,"0,57",5,"0,36",1,"0,07",2,"0,14",1,"0,07",14,14
24307,LICEO JUAN BAUTISTA CONTARDI,MUNICIPAL,Magallanes y Antártica Ch.,PUNTA ARENAS,URBANO,2,"0,04",0,"0,00",3,"0,06",2,"0,03",27,"0,55",33,"0,56",12,"0,24",18,"0,31",5,"0,10",6,"0,10",1,"0,02",0,"0,00",49,59
24316,LICEO POLITEC.CARDENAL RAUL SILVA HENRIQUEZ,MUNICIPAL,Magallanes y Antártica Ch.,PUNTA ARENAS,URBANO,2,"0,03",0,"0,00",3,"0,04",2,"0,02",37,"0,48",38,"0,44",23,"0,30",31,"0,36",12,"0,16",16,"0,18",4,"0,05",5,"0,06",77,87
24319,COLEGIO PUNTA ARENAS,PARTICULAR SUBVENCIONADO,Magallanes y Antártica Ch.,PUNTA ARENAS,URBANO,0,"0,00",0,"0,00",1,"0,03",2,"0,04",12,"0,35",31,"0,66",17,"0,50",11,"0,23",4,"0,12",3,"0,06",0,"0,00",2,"0,04",34,47
24327,LICEO EXPERIMENTAL UMAG,PARTICULAR SUBVENCIONADO,Magallanes y Antártica Ch.,PUNTA ARENAS,URBANO,0,"0,00",0,"0,00",0,"0,00",0,"0,00",6,"0,23",18,"0,41",9,"0,35",18,"0,41",11,"0,42",8,"0,18",0,"0,00",3,"0,07",26,44
24329,LICEO SAN JOSE,PARTICULAR SUBVENCIONADO,Magallanes y Antártica Ch.,PUNTA ARENAS,URBANO,0,"0,00",0,0,1,"0,01",0,0,69,"0,54",0,0,46,"0,36",0,0,11,"0,09",0,0,3,"0,02",0,0,127,0
24338,COLEGIO LUTERANO,PARTICULAR SUBVENCIONADO,Magallanes y Antártica Ch.,PUNTA ARENAS,URBANO,0,"0,00",0,"0,00",0,"0,00",1,"0,05",6,"0,43",8,"0,42",7,"0,50",9,"0,47",1,"0,07",1,"0,05",0,"0,00",0,"0,00",14,19
8483,LICEO ALMTE DONALD MC-INTYRE GRIFFITHS,MUNICIPAL,Magallanes y Antártica Ch.,CABO DE HORNOS,URBANO,0,"0,00",0,"0,00",0,"0,00",0,"0,00",10,"0,59",4,"0,22",3,"0,18",10,"0,56",4,"0,24",4,"0,22",1,"0,06",0,"0,00",17,18
8474,LICEO POLIVALENTE HERNANDO DE MAGALLANES,MUNICIPAL,Magallanes y Antártica Ch.,PORVENIR,URBANO,0,"0,00",0,"0,00",0,"0,00",0,"0,00",15,"0,36",14,"0,44",16,"0,38",11,"0,34",11,"0,26",7,"0,22",0,"0,00",1,"0,03",42,32
8411,LICEO POLITECNICO LUIS CRUZ MARTINEZ,MUNICIPAL,Magallanes y Antártica Ch.,NATALES,URBANO,1,"0,02",0,"0,00",2,"0,04",0,"0,00",20,"0,38",11,"0,37",18,"0,35",13,"0,43",11,"0,21",6,"0,20",3,"0,06",2,"0,07",52,30
8421,LICEO SALESIANO MONSEÑOR FAGNANO,PARTICULAR SUBVENCIONADO,Magallanes y Antártica Ch.,NATALES,URBANO,0,"0,00",0,"0,00",1,"0,02",0,"0,00",21,"0,45",15,"0,44",15,"0,32",14,"0,41",10,"0,21",5,"0,15",0,"0,00",2,"0,06",47,34
8422,LICEO MARIA MAZZARELLO,PARTICULAR SUBVENCIONADO,Magallanes y Antártica Ch.,NATALES,URBANO,0,0,0,"0,00",0,0,0,"0,00",0,0,7,"0,32",0,0,13,"0,59",0,0,2,"0,09",0,0,1,"0,05",0,22
24300,LICEO GABRIELA MISTRAL,MUNICIPAL,Magallanes y Antártica Ch.,NATALES,URBANO,0,"0,00",0,"0,00",3,"0,07",0,"0,00",18,"0,43",20,"0,36",9,"0,21",21,"0,38",12,"0,29",14,"0,25",0,"0,00",2,"0,04",42,55
24317,COLEGIO PUERTO NATALES,PARTICULAR SUBVENCIONADO,Magallanes y Antártica Ch.,NATALES,URBANO,0,"0,00",0,"0,00",0,"0,00",0,"0,00",3,"0,33",4,"0,31",6,"0,67",8,"0,62",0,"0,00",1,"0,08",1,"0,11",1,"0,08",9,13
8485,LICEO INSTITUTO NACIONAL,MUNICIPAL,Metropolitana,SANTIAGO,URBANO,9,"0,02",0,0,42,"0,07",0,0,339,"0,57",0,0,173,"0,29",0,0,36,"0,06",0,0,4,"0,01",0,0,599,0
8487,LICEO JAVIERA CARRERA,MUNICIPAL,Metropolitana,SANTIAGO,URBANO,0,0,3,"0,01",0,0,21,"0,06",0,0,255,"0,69",0,0,84,"0,23",0,0,6,"0,02",0,0,4,"0,01",0,369
8488,LICEO ISAURA DINATOR DE GUZMAN,MUNICIPAL,Metropolitana,SANTIAGO,URBANO,0,0,0,"0,00",0,0,4,"0,03",0,0,63,"0,48",0,0,45,"0,34",0,0,19,"0,15",0,0,0,"0,00",0,131
8489,LICEO TERESA PRAT DE SARRATEA,MUNICIPAL,Metropolitana,SANTIAGO,URBANO,0,0,2,"0,01",0,0,7,"0,04",0,0,82,"0,42",0,0,77,"0,40",0,0,26,"0,13",0,0,2,"0,01",0,194
8490,LICEO NRO 2 MIGUEL LUIS AMUNATEGUI,MUNICIPAL,Metropolitana,SANTIAGO,URBANO,0,"0,00",0,"0,00",2,"0,03",1,"0,02",39,"0,49",37,"0,56",32,"0,40",19,"0,29",7,"0,09",9,"0,14",0,"0,00",2,"0,03",80,66
8491,LICEO DE APLICACION RECTOR JORGE E SCHNE,MUNICIPAL,Metropolitana,SANTIAGO,URBANO,0,"0,00",0,0,0,"0,00",0,0,115,"0,33",0,0,233,"0,66",0,0,3,"0,01",0,0,10,"0,03",0,0,351,0
8492,LICEO MANUEL BARROS BORGONO,MUNICIPAL,Metropolitana,SANTIAGO,URBANO,2,"0,01",0,0,22,"0,08",0,0,149,"0,54",0,0,67,"0,24",0,0,37,"0,13",0,0,6,"0,02",0,0,277,0
8495,LICEO CONFEDERACION SUIZA,MUNICIPAL,Metropolitana,SANTIAGO,URBANO,0,"0,00",0,"0,00",2,"0,04",2,"0,04",43,"0,75",34,"0,68",10,"0,18",9,"0,18",2,"0,04",5,"0,10",3,"0,05",2,"0,04",57,50
8496,LICEO POLIV.LIB. GRAL JOSE DE SAN MARTIN,MUNICIPAL,Metropolitana,SANTIAGO,URBANO,0,"0,00",0,"0,00",2,"0,06",0,"0,00",19,"0,58",9,"0,39",7,"0,21",8,"0,35",5,"0,15",6,"0,26",0,"0,00",0,"0,00",33,23
8498,LICEO DARIO SALAS,MUNICIPAL,Metropolitana,SANTIAGO,URBANO,1,"0,01",0,"0,00",2,"0,02",1,"0,01",58,"0,48",56,"0,63",40,"0,33",24,"0,27",21,"0,17",8,"0,09",2,"0,02",1,"0,01",122,89
8499,INTERNADO NACIONAL BARROS ARANA,MUNICIPAL,Metropolitana,SANTIAGO,URBANO,8,"0,02",0,0,17,"0,03",0,0,274,"0,56",0,0,156,"0,32",0,0,36,"0,07",0,0,9,"0,02",0,0,491,0
8500,LICEO INDUSTRIAL ELIODORO GARCIA ZEGERS,MUNICIPAL,Metropolitana,SANTIAGO,URBANO,1,"0,00",0,"0,00",5,"0,02",1,"0,03",125,"0,52",17,"0,49",61,"0,26",12,"0,34",47,"0,20",5,"0,14",4,"0,02",2,"0,06",239,35
8501,LICEO POLITEC. PDTE. GABRIEL GONZALEZ VIDELA,MUNICIPAL,Metropolitana,SANTIAGO,URBANO,0,"0,00",0,"0,00",0,"0,00",3,"0,05",20,"0,54",22,"0,36",16,"0,43",21,"0,34",1,"0,03",15,"0,25",0,"0,00",0,"0,00",37,61
8503,INST.SUP.DE COMERCIO EDUARDO FREI M.,MUNICIPAL,Metropolitana,SANTIAGO,URBANO,0,"0,00",0,"0,00",4,"0,03",1,"0,00",65,"0,48",105,"0,50",56,"0,41",81,"0,39",11,"0,08",22,"0,11",2,"0,01",5,"0,02",136,209
8504,LICEO TECNICO A N° 27 CLELIA CLAVEL DINAT,PARTICULAR SUBVENCIONADO,Metropolitana,SANTIAGO,URBANO,0,"0,00",1,"0,01",0,"0,00",7,"0,04",0,"0,00",59,"0,37",0,"0,00",47,"0,30",1,"1,00",45,"0,28",0,"0,00",3,"0,02",1,159
8505,LICEO POLIVALENTE A-28 EMILIA TORO DE BAL,PARTICULAR SUBVENCIONADO,Metropolitana,SANTIAGO,URBANO,0,0,2,"0,01",0,0,4,"0,02",0,0,108,"0,47",0,0,92,"0,40",0,0,22,"0,10",0,0,4,"0,02",0,228
8506,INSTITUTO FEMENINO SUPERIOR DE COMERCIO E,PARTICULAR SUBVENCIONADO,Metropolitana,SANTIAGO,URBANO,0,"0,00",3,"0,02",0,"0,00",9,"0,06",4,"0,50",55,"0,38",3,"0,38",60,"0,41",1,"0,13",19,"0,13",1,"0,13",3,"0,02",8,146
8507,LICEO COMERCIAL JOAQUIN VERA MORALES,PARTICULAR SUBVENCIONADO,Metropolitana,SANTIAGO,URBANO,0,"0,00",0,"0,00",0,"0,00",0,"0,00",21,"0,30",55,"0,54",45,"0,65",42,"0,42",3,"0,04",4,"0,04",3,"0,04",4,"0,04",69,101
8535,LICEO REPUBLICA DE BRASIL,MUNICIPAL,Metropolitana,SANTIAGO,URBANO,0,"0,00",0,"0,00",1,"0,05",0,"0,00",8,"0,36",11,"0,65",7,"0,32",4,"0,24",6,"0,27",2,"0,12",1,"0,05",0,"0,00",22,17
8592,LICEO JOSE MIGUEL INFANTE,PARTICULAR SUBVENCIONADO,Metropolitana,SANTIAGO,URBANO,0,0,2,"0,02",0,0,1,"0,01",0,0,47,"0,57",0,0,18,"0,22",0,0,14,"0,17",0,0,3,"0,04",0,82
8601,COLEGIO WUNMAN,PARTICULAR SUBVENCIONADO,Metropolitana,SANTIAGO,URBANO,0,"0,00",1,"0,50",0,"0,00",0,"0,00",1,"0,33",0,"0,00",0,"0,00",0,"0,00",2,"0,67",1,"0,50",2,"0,67",1,"0,50",3,2
8603,CENTRO EDUCATIVO SALESIANOS ALAMEDA,PARTICULAR SUBVENCIONADO,Metropolitana,SANTIAGO,URBANO,1,"0,00",0,0,9,"0,02",0,0,152,"0,40",0,0,119,"0,31",0,0,99,"0,26",0,0,4,"0,01",0,0,380,0
8604,COLEGIO SANTA CRUZ,PARTICULAR SUBVENCIONADO,Metropolitana,SANTIAGO,URBANO,0,"0,00",0,"0,00",1,"0,03",0,"0,00",15,"0,52",23,"0,55",9,"0,31",13,"0,31",4,"0,14",6,"0,14",0,"0,00",1,"0,02",29,42
8611,COLEGIO NUESTRA SENORA DE ANDACOLLO,PARTICULAR SUBVENCIONADO,Metropolitana,SANTIAGO,URBANO,0,"0,00",0,"0,00",2,"0,06",1,"0,04",14,"0,45",10,"0,36",9,"0,29",11,"0,39",6,"0,19",6,"0,21",0,"0,00",0,"0,00",31,28
8615,ESCUELA COLEGIO POLIVALENTE STA FAMILIA,PARTICULAR SUBVENCIONADO,Metropolitana,SANTIAGO,URBANO,0,0,1,"0,01",0,0,2,"0,03",0,0,38,"0,50",0,0,31,"0,41",0,0,4,"0,05",0,0,1,"0,01",0,76
8617,LICEO POLIT. SARA BLINDER DARGOLTZ,PARTICULAR SUBVENCIONADO,Metropolitana,SANTIAGO,URBANO,0,"0,00",3,"0,01",0,"0,00",8,"0,04",0,"0,00",113,"0,54",1,"1,00",54,"0,26",0,"0,00",33,"0,16",0,"0,00",8,"0,04",1,211
8618,INSTITUTO DE ENS.MEDIA CLAUDIO MATTE,PARTICULAR SUBVENCIONADO,Metropolitana,SANTIAGO,URBANO,0,"0,00",0,"0,00",0,"0,00",0,"0,00",27,"0,43",26,"0,37",20,"0,32",31,"0,44",16,"0,25",14,"0,20",2,"0,03",4,"0,06",63,71
8620,COLEGIO SAN SEBASTIAN,PARTICULAR SUBVENCIONADO,Metropolitana,SANTIAGO,URBANO,1,"0,04",0,"0,00",2,"0,08",0,"0,00",10,"0,42",6,"0,43",8,"0,33",7,"0,50",3,"0,13",1,"0,07",0,"0,00",1,"0,07",24,14
8625,CENTRO EDUC. CASA TALLERES SAN VICENTE DE PAU,PARTICULAR SUBVENCIONADO,Metropolitana,SANTIAGO,URBANO,2,"0,01",0,"0,00",6,"0,03",0,"0,00",111,"0,48",15,"0,54",67,"0,29",10,"0,36",44,"0,19",3,"0,11",10,"0,04",0,"0,00",230,28
8627,COLEGIO SANTA MARIA DE SANTIAGO,PARTICULAR SUBVENCIONADO,Metropolitana,SANTIAGO,URBANO,1,"0,01",1,"0,01",3,"0,03",6,"0,05",57,"0,55",82,"0,65",29,"0,28",27,"0,21",14,"0,13",10,"0,08",0,"0,00",2,"0,02",104,126
8639,LICEO Y COLEGIO NUEVO HISPANO CHILENO,PARTICULAR SUBVENCIONADO,Metropolitana,SANTIAGO,URBANO,1,"0,03",0,"0,00",2,"0,06",0,"0,00",20,"0,63",22,"0,67",8,"0,25",10,"0,30",1,"0,03",1,"0,03",1,"0,03",0,"0,00",32,33
8643,INSTITUTO COMERCIAL BLAS CANAS,PARTICULAR SUBVENCIONADO,Metropolitana,SANTIAGO,URBANO,0,0,1,"0,00",0,0,10,"0,05",0,0,117,"0,57",0,0,62,"0,30",0,0,15,"0,07",0,0,9,"0,04",0,205
8646,COLEGIO POLIV. MANUEL BAQUEDANO,PARTICULAR SUBVENCIONADO,Metropolitana,SANTIAGO,URBANO,1,"0,01",0,"0,00",3,"0,03",4,"0,03",38,"0,44",57,"0,49",29,"0,34",45,"0,39",15,"0,17",10,"0,09",4,"0,05",5,"0,04",86,116
8649,COLEGIO LORENZO SAZIE,PARTICULAR SUBVENCIONADO,Metropolitana,SANTIAGO,URBANO,0,"0,00",0,"0,00",1,"0,05",1,"0,06",7,"0,32",10,"0,56",10,"0,45",7,"0,39",4,"0,18",0,"0,00",8,"0,36",2,"0,11",22,18
8652,COLEGIO SAN ANTONIO,PARTICULAR SUBVENCIONADO,Metropolitana,SANTIAGO,URBANO,0,"0,00",0,"0,00",0,"0,00",1,"0,06",9,"0,60",6,"0,35",2,"0,13",7,"0,41",4,"0,27",3,"0,18",0,"0,00",0,"0,00",15,17
